"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"C3orf20",4.29181934414128,-2.14038536329524,0.732760808645319,-2.92098777396713,0.0034892351991305,0.0120782032389614
"AOC3",7585.81148272504,-3.58799714870407,0.367229572445451,-9.77044720230705,1.50785016618657e-22,2.97606261509787e-20
"RAMP2",2144.84666886322,-3.33647013294644,0.399641325438469,-8.34866146359067,6.9040915087433e-17,5.47269114767712e-15
"TMEM204",1527.96199515836,-2.51031555165462,0.329629812169301,-7.61555981582544,2.62551017462909e-14,1.3842441518847e-12
"RAI2",1026.04529945798,-2.41049905958143,0.390653976696117,-6.17041986867194,6.81088860976634e-10,1.47519711643601e-08
"MATN3",648.809507671455,-2.20723021278305,0.545645107037101,-4.04517548919021,5.22839438255363e-05,0.000330359854302011
"CNGA4",68.6085847447936,-2.58970567961729,0.789839665130607,-3.27877390050937,0.00104259132360596,0.00437846161269325
"RGS22",154.909861732853,-2.51767347193773,0.621100851607777,-4.05356628544383,5.04426983628766e-05,0.000320499961293101
"HSPA12B",881.193971674078,-3.47169420320042,0.304247504892907,-11.4107565300246,3.69501518869953e-30,2.00841670816242e-27
"SSTR4",7.85167970599292,-5.43187181250045,0.74748060692455,-7.26690667581258,3.67812721847711e-13,1.50750388277583e-11
"CRP",1.73511836084819,-2.50320781293301,0.869892151397568,-2.8776070791205,0.00400703891946222,0.0136146288870967
"KANK4",286.86135034647,-3.68005906663849,0.418581703072715,-8.79173418146086,1.47268875964355e-18,1.58584960820295e-16
"NMUR2",11.7490361473235,-3.42658450166949,0.690823016188257,-4.96014814413147,7.04394399151804e-07,7.58519798973421e-06
"RXFP2",17.6691982412459,-3.01822064103766,0.725479022733754,-4.16031414618218,3.17810148028931e-05,0.00021395717691986
"STOML3",130.211832669349,-2.71669645711698,0.943532896126175,-2.87928112339359,0.00398582861815861,0.0135486124961201
"KL",484.024408849061,-3.42380822767698,0.456943963690967,-7.49284047877808,6.73987993098091e-14,3.25295388888717e-12
"STARD13",1414.15705028969,-2.41329166064236,0.294037866380465,-8.20741794364583,2.25995808197117e-16,1.69156010010885e-14
"MYH11",6775.03778747533,-2.11324867448762,0.58264857603294,-3.62696960297409,0.000286767037882,0.00145771647913787
"PDZD2",2799.33346353368,-2.77084440775957,0.492082120149373,-5.63085772537004,1.79315604768986e-08,2.86465776156136e-07
"GIMAP6",2526.82157338078,-2.53524649721198,0.340506556252943,-7.44551448615482,9.6567333734299e-14,4.49905237106186e-12
"NTS",61.7707834482843,-3.67608212031062,0.693402695053502,-5.30151115150624,1.14848031380034e-07,1.50768585875491e-06
"SFTPD",18321.8260484844,-2.71280386877941,0.524930773344828,-5.16792690871138,2.36704837552635e-07,2.88352974198992e-06
"LYVE1",1514.48330564595,-4.24805732594824,0.467302580164201,-9.09059249032085,9.85008015732023e-20,1.3073690692527e-17
"PEBP4",2692.06873278151,-4.15662146622315,0.546659632493871,-7.60367369227643,2.87840481787397e-14,1.5002535065581e-12
"CNTN6",376.507737169524,-4.45814037103621,0.489604574558272,-9.10559378465449,8.57958209982352e-20,1.15895431808799e-17
"TRPM1",3.90567515308479,-2.88201659176334,0.832035378111927,-3.46381496217538,0.000532572716919976,0.00248377988857327
"TSPAN2",353.96658754934,-2.26238030397003,0.358148608313268,-6.31687587625962,2.66903780667536e-10,6.40709401562479e-09
"GSTM5",332.01938594591,-3.24148632086238,0.353957366700291,-9.15784392646097,5.29445167699429e-20,7.50726939963371e-18
"CHIA",207.193221678817,-2.10108541926853,0.591089018522638,-3.55460066661357,0.000378553565216443,0.00185291581053306
"CD101",395.88914770225,-2.67245973000047,0.250642470331895,-10.6624377203978,1.52545756586572e-26,5.35764165709979e-24
"APLNR",863.700173544198,-2.03150182491018,0.520104581828755,-3.90594871855801,9.38564164570027e-05,0.000550329260939448
"ADAMTS8",1353.38898346696,-4.67268087692208,0.499466874242471,-9.35533689598338,8.33337124128323e-21,1.36865130983637e-18
"ENTREP1",1724.60892079404,-3.76620373650393,0.354207724856343,-10.6327543760696,2.09822411130644e-26,7.25763003591132e-24
"TBX3",1144.61758230753,-2.39371174659325,0.387740869880319,-6.17348320111857,6.68016508901183e-10,1.45239513159096e-08
"OASL",730.205617976009,-2.34513674687676,0.403325015021788,-5.81450854653801,6.08122789480703e-09,1.0803762771249e-07
"CD36",4385.89070511634,-3.97129226645608,0.462841832968144,-8.58023623532191,9.46784944586726e-18,8.64566139998814e-16
"ADGRB3",96.1738292239425,-2.5309223753845,0.47604162976559,-5.31659883743942,1.05724805196437e-07,1.39999511475027e-06
"MRAP2",55.4774528058051,-2.2918756445773,0.648850112156922,-3.53221121740828,0.000412100056219813,0.00199656879954204
"LMO2",1000.58638199104,-2.32415323924445,0.308528912411059,-7.53301601811611,4.95815264431041e-14,2.46064492862961e-12
"KRT85",1.6123326358552,-2.57782338321962,0.970214973736385,-2.65696103750305,0.00788485552859814,0.0238131190451603
"STX11",1864.0801835675,-3.33237978367525,0.304807899095406,-10.9327212108509,8.04005687482746e-28,3.22011330518309e-25
"SLC19A3",636.580647061013,-3.85176875459136,0.480123815204285,-8.02244886134733,1.03657558806682e-15,7.12770605421006e-14
"THSD1",461.17575446876,-2.4106556103764,0.380936475020191,-6.328235200498,2.47980959244421e-10,5.97799083272534e-09
"SCEL",3890.20952453963,-2.23666463773545,0.59657352235,-3.74918522854461,0.000177410018795378,0.000958148407636544
"EDNRB",4882.84896379681,-3.70792600444726,0.496719860408828,-7.46482333401251,8.34114489863563e-14,3.92618550290624e-12
"IL6",1470.42649056366,-3.14551869679453,0.857384143052351,-3.66873906204546,0.000243749704018472,0.00126611194380835
"SCN7A",2458.2592163874,-2.90081041657181,0.537237585090066,-5.39949269574187,6.68296048365014e-08,9.28012803413923e-07
"GYPC",1460.48710767628,-2.37991506860189,0.304957218380333,-7.80409488662681,5.99300903872365e-15,3.49016335063832e-13
"KLF4",4128.12499001005,-3.02257353408433,0.412499659365499,-7.32745704259154,2.34560818996925e-13,1.01033753526053e-11
"TMOD1",291.046958618118,-2.77152895004021,0.39560055682604,-7.00587727246035,2.45442996668805e-12,8.68715995496459e-11
"TLR4",1742.53254947672,-2.17989379587044,0.263843470501282,-8.26207217381126,1.4316509194096e-16,1.10044305855898e-14
"WDR38",207.89822251985,-3.08098425798232,0.934937653432275,-3.29539006870847,0.000982851495183257,0.00416666978338692
"HEMGN",5.28663973082261,-2.75117282480433,0.813599643826777,-3.38148233677212,0.000720958677724462,0.00321146646902863
"IL33",3471.30638474899,-2.52144768684968,0.527965385622971,-4.77578219237707,1.79010066134816e-06,1.74121039616179e-05
"CAPN11",17.3645599637952,-2.07730709721812,0.359699489375365,-5.77511828227909,7.68990451086048e-09,1.33297517143837e-07
"FOXF2",460.718257512917,-2.048534196865,0.485576206455767,-4.21876972065271,2.45638995974489e-05,0.000170393381265873
"FGFBP2",159.036718433383,-4.38717361739348,0.502382841052421,-8.73272982055472,2.48598437325429e-18,2.5796607844101e-16
"MGARP",12.006117438514,-2.48394094407587,0.501916509801392,-4.94891260910856,7.46292435351619e-07,7.99113977797473e-06
"TTC29",98.2248180057086,-2.78092250847638,0.939203873036218,-2.96093594619275,0.00306705718918923,0.0108252703419915
"LRRC32",3828.67810096825,-2.85525314783952,0.369888115129642,-7.71923463082554,1.17030299844378e-14,6.58050422450078e-13
"TTPA",30.2390926079893,-2.58730596134379,0.449996746157232,-5.74961037704874,8.94493415656835e-09,1.53306232627852e-07
"THBS1",21989.6538585523,-2.17564892459621,0.530399271997541,-4.1019078257828,4.09757512496341e-05,0.000267190924101084
"SMAD6",1437.20577198411,-2.78481231596351,0.407371685979117,-6.83604779568864,8.14077929567638e-12,2.59199233669451e-10
"DUOX1",4506.6902866893,-3.48051488255178,0.486663752694804,-7.15178573148117,8.5656200906986e-13,3.34264172735997e-11
"SEMA6D",549.883377848121,-2.65301025967878,0.4519026281318,-5.8707564296462,4.33811220101263e-09,8.04432275628721e-08
"GCOM1",345.438799139389,-3.3215372870061,0.356682788428038,-9.31230043828212,1.25093098283421e-20,1.95599338404947e-18
"GIPC2",285.879572951014,-2.39420586772347,0.460155998498135,-5.20303087548074,1.96064279872125e-07,2.43921059683964e-06
"CLCA2",49.494575802038,-2.08425308697792,0.817373916044511,-2.54993834041607,0.0107741972585518,0.0308760480124448
"DNASE2B",61.472928022873,-2.44483968764551,0.546663247171419,-4.47229569629157,7.7384320443845e-06,6.20733187425347e-05
"LBX1",4.83610519414778,-2.47453391005274,0.703464499104381,-3.51763864872101,0.00043540482547422,0.00209657387908689
"PLCE1",1188.96771005148,-2.00402165040629,0.394223152158686,-5.08347021079984,3.7060072474565e-07,4.29464159655759e-06
"RBP4",615.91441410432,-3.69483425876251,0.562093639164332,-6.57334294737019,4.91979631486889e-11,1.35318108520653e-09
"ZNF365",88.3406387527689,-2.17773409964385,0.34868863570137,-6.24549777845052,4.22452538868789e-10,9.69263217068902e-09
"AOX1",596.29465581665,-2.63829744831536,0.466705814894216,-5.65302030555021,1.57652673640807e-08,2.55071076296667e-07
"CDK15",45.5680899821068,-2.22728180348176,0.319819838431912,-6.96417650137714,3.30330256601126e-12,1.14432616509061e-10
"CCDC54",4.15834536584345,-2.90941549477503,0.593198178544253,-4.90462648067283,9.36052901841388e-07,9.76652271304253e-06
"PCDH10",65.3650737143912,-2.02790264361522,0.453538675825593,-4.47128933364669,7.77494248803959e-06,6.23193825128697e-05
"FGF2",518.809232946991,-3.54851098207229,0.349671454818084,-10.1481288597561,3.37777366696978e-24,8.96641802828523e-22
"MMRN1",995.139134140608,-3.11849657820665,0.426490097500813,-7.3120023102077,2.63190585298302e-13,1.11815386941329e-11
"PDE5A",1680.14417805973,-2.08555341925158,0.306416577886336,-6.80626823012561,1.00162886408675e-11,3.11953415255613e-10
"ANXA3",5580.81267916345,-2.76613353800664,0.350983569516663,-7.88109124827656,3.24534193677885e-15,2.00780246814971e-13
"SLC39A8",16617.543719046,-2.6775161611293,0.420254655462164,-6.37117549164274,1.8758484690899e-10,4.65981988039753e-09
"PTPRQ",196.12734754921,-5.41215555997552,0.546550287152624,-9.90239267491991,4.06432921918198e-23,9.18659126185202e-21
"DHH",38.7974862321951,-2.91129294633056,0.480555348588096,-6.05818446279734,1.37666475134487e-09,2.82117411206931e-08
"ACVRL1",4404.7079060028,-3.0188620963819,0.276094319978871,-10.9341695135667,7.91271438878478e-28,3.22011330518309e-25
"SRRM4",7.46359393991695,-2.54919511677663,0.678712109089721,-3.75592991879219,0.000172699019192786,0.000936027043958239
"METTL21C",2.7036340383171,-3.41779758088152,0.854533676800854,-3.99960548503699,6.34481630789216e-05,0.000390946859629879
"SLC24A4",101.867040486331,-2.37987089887659,0.41927821289594,-5.67611391595788,1.37789038364475e-08,2.27118119626181e-07
"FBLN5",3815.26811000445,-2.64756990078882,0.363517800215072,-7.2831919075831,3.2601294222677e-13,1.35565563899725e-11
"DUOXA1",951.907107611221,-2.96590593959851,0.472423366381231,-6.27806783207483,3.42806362394638e-10,8.0513646575177e-09
"FGF7",645.631098534436,-2.44079376058007,0.341433916556973,-7.14865642286824,8.76313551363841e-13,3.40227245987842e-11
"CYP1A2",21.3515455840011,-6.17526632018857,0.653279606661323,-9.45271558643647,3.30152072004693e-21,5.58299381614455e-19
"NTRK3",143.746154127353,-2.82462873574594,0.492514980356587,-5.73511232836181,9.74477408372688e-09,1.65893696910814e-07
"SH3GL3",153.425306816697,-5.79113812421871,0.35743396153504,-16.2019806381801,4.88287160575762e-59,3.71570252959469e-55
"MYLK3",43.046516718262,-2.80322370056806,0.559924475217312,-5.00643180400374,5.54482939134587e-07,6.1210304726806e-06
"CMTM2",36.0687498040577,-3.25000594477887,0.426867154537601,-7.61362384112079,2.66515717980805e-14,1.40190952207e-12
"CDH13",480.67424052249,-2.3051177950264,0.392838272690887,-5.86785442069243,4.41470601946124e-09,8.15399059209391e-08
"MYOCD",176.848909207271,-2.54001034449941,0.64614090910155,-3.9310470962615,8.45767005077784e-05,0.000501767540512493
"UNC45B",37.0189390200335,-2.94124577675067,0.533265839203998,-5.5155338304457,3.47722844243983e-08,5.16135553397001e-07
"SPATA22",2.11470213930242,-2.89756780284272,0.839335638162543,-3.45221586108987,0.00055600272650693,0.00258039972421767
"ABCA8",1428.62716388692,-4.149797891739,0.414561623469416,-10.0100869371599,1.37631542164012e-23,3.25556210394848e-21
"SLC14A1",373.0494908664,-2.76853900883434,0.614601015127722,-4.50461183872109,6.64943717940692e-06,5.45258625605892e-05
"MAPK4",303.2370958019,-3.85807159179329,0.514546970219876,-7.49799690812418,6.48004287167444e-14,3.14750848335012e-12
"PNMT",40.5843474421214,-2.17804619126305,0.668435008155566,-3.25842627134835,0.00112031983354323,0.00465437333575221
"SIK1",225.588783923427,-2.97361723848973,0.885257747261213,-3.35904119188951,0.000782134080398207,0.00343173917382484
"CFAP74",143.658791995495,-2.02240013151937,0.860304679632519,-2.3507952233658,0.0187333402917555,0.0486644771871285
"FCN3",4798.63256592095,-5.25212616055666,0.533110575561631,-9.85185138190806,6.72928133190199e-23,1.44927135401878e-20
"CCN1",16049.7090986056,-2.37804580025682,0.464936432338181,-5.1147762034856,3.14113150542058e-07,3.70780202364253e-06
"TINAGL1",1716.27722645659,-2.00901144222018,0.323329860399287,-6.21350418961989,5.18158501173779e-10,1.15405272422402e-08
"CYP4B1",12761.5270473152,-3.08084046265692,0.683946885774539,-4.50450250850693,6.65286121228694e-06,5.45343513878989e-05
"SYPL2",49.7121991381202,-2.34603641795836,0.349267681842592,-6.71701545811979,1.85484299209907e-11,5.49924813852333e-10
"KCNA10",2.43904739317242,-2.40509301833358,0.761716260656381,-3.15746576850162,0.00159146920866203,0.00624577111303859
"ITGA10",279.941161254368,-2.0085674198548,0.417035318852354,-4.81630051234558,1.46244226962813e-06,1.45156932927568e-05
"GPA33",300.942652155033,-4.39275910804883,0.474287398649927,-9.2618086007618,2.00998244657168e-20,3.01880850478848e-18
"DPT",511.53908736568,-2.71966194274963,0.549730967188018,-4.94725985087076,7.52654727798035e-07,8.04040934997723e-06
"LHX9",72.2534880689981,-2.55178711539076,0.667760066300068,-3.8214131754385,0.000132689130084808,0.000745364210311536
"ADAMTSL4",1339.16308933491,-2.27106329430078,0.329379849751146,-6.89496730299869,5.38771938422404e-12,1.77483760205556e-10
"S100A8",1380.29390562658,-2.17223416933706,0.545376264250233,-3.98300093298593,6.80504883231826e-05,0.000414779007981579
"AQP10",11.1805171246549,-4.28175628841455,0.607187242796333,-7.05178894848877,1.76631975949247e-12,6.42090983908495e-11
"LEFTY2",63.6286974862502,-3.18294643445652,0.561861886936847,-5.66499794426219,1.47026299087568e-08,2.40090370663097e-07
"RHOB",14565.4421389611,-2.2802470231055,0.33368155873131,-6.83360216781299,8.28084712216221e-12,2.62025721083857e-10
"AFF3",1035.48300792651,-2.76316338436594,0.42332060927791,-6.52735379238747,6.69417985498057e-11,1.80426720081879e-09
"GPR17",53.1807342313734,-2.62689359348306,0.503808751428667,-5.21406900144925,1.84742696963964e-07,2.30589996117569e-06
"SCN1A",269.483538041111,-2.76163661768815,0.565850967006467,-4.88050171991063,1.0581629106977e-06,1.09109309341996e-05
"NYAP2",29.5357698068109,-2.99828592062857,0.619421880255546,-4.84045852463528,1.29539890742854e-06,1.30968386437937e-05
"GASK1A",86.0195818563837,-2.06125749423379,0.477556928132436,-4.31625503224227,1.58698616746101e-05,0.000115711616790059
"CSRNP1",6340.01379353769,-2.71204268354018,0.508806596139346,-5.33020346850503,9.81027932942491e-08,1.31123458320516e-06
"STAC",672.501779131848,-2.11839775633394,0.416600036031175,-5.08496777032302,3.67688501026675e-07,4.2717357709608e-06
"PHLDB2",2019.56766016084,-2.4854958479534,0.37552897720854,-6.61865261751332,3.62487548848996e-11,1.01911677988593e-09
"PLA1A",490.057145681607,-2.01146148502514,0.290688817650218,-6.91963833106751,4.52798148827401e-12,1.52237539610909e-10
"ADPRH",1076.63282618892,-2.02719634629421,0.188546689832549,-10.7516941723803,5.81829921214143e-27,2.17747463465536e-24
"AGTR1",204.225016696102,-3.61149516234219,0.504302074557453,-7.16137280520099,7.98731044033401e-13,3.1276554038145e-11
"SLIT2",3728.62932349903,-3.0610107298975,0.317862569169344,-9.62998171787483,5.97401066793913e-22,1.06547413701861e-19
"ROPN1L",166.759363165736,-2.38562211441515,0.756985233354259,-3.15147774262951,0.00162446543025264,0.00635233321466899
"TSLP",78.3679691245352,-2.74010876596487,0.557884745263846,-4.91160367661417,9.03345011775192e-07,9.46853226529653e-06
"C1QTNF2",144.639228800328,-2.54472951830077,0.566752138635874,-4.49002190697635,7.12158488715802e-06,5.78160246760066e-05
"GFOD1",692.146654409883,-2.34180878843825,0.297317129637989,-7.87646776790029,3.36765745508142e-15,2.07784464978524e-13
"HMGCLL1",109.819670871635,-2.2560745084529,0.420549812139279,-5.3645833224287,8.11362994656633e-08,1.1064878019723e-06
"DRC5",71.7300984115666,-2.64316786648243,0.882294397536418,-2.99578901765987,0.00273735758018268,0.00983802522008666
"PRSS35",82.8376721567907,-3.27425671442695,0.461134358001054,-7.10043972568069,1.24360564062193e-12,4.66139200405467e-11
"RSPO3",153.346893722487,-2.74802189220428,0.405872530339493,-6.77065257386523,1.28202802982794e-11,3.9023223857256e-10
"DENND2A",777.439127886448,-2.3915216192627,0.340202951707457,-7.02969097493071,2.06991462371803e-12,7.44158755037148e-11
"TMEM47",1895.11705338671,-2.38461645155808,0.356153280775268,-6.69547798736345,2.14967805885924e-11,6.32409799042494e-10
"DIPK2B",1015.25123936557,-2.27422940175456,0.386182550813838,-5.88900093223235,3.88537255831225e-09,7.27042378145167e-08
"NXF3",98.9837331146265,-3.87793465370655,0.429235721291314,-9.03451055294318,1.64737978521896e-19,2.12474763371545e-17
"GPC3",3626.28276441625,-3.73444057118996,0.426041342210408,-8.76544175693082,1.86045694420083e-18,1.97545914321678e-16
"DPYS",19.1953181033973,-2.32028617428335,0.598399938081049,-3.87748398123846,0.000105542274216622,0.000609517980797183
"RSPO2",228.003270638634,-3.31648934423681,0.581061654459713,-5.70763759539523,1.14555005952511e-08,1.92151082357815e-07
"ST8SIA6",796.706505288082,-4.42118861037024,0.366366758913335,-12.067657621242,1.56526449072394e-33,1.48889262744737e-30
"FAM13C",182.82050005144,-2.10994271264695,0.396228102704384,-5.32507083229564,1.00913707774577e-07,1.34408345086688e-06
"ANKRD1",2897.87635567977,-7.02740118085798,0.579242359924201,-12.1320567469851,7.14324894089436e-34,7.09014043789901e-31
"CYP17A1",9.6587255414758,-2.12713621835356,0.560603274614303,-3.7943699487254,0.000148018839777452,0.000819181113522293
"ITPRIP",2107.70884354635,-2.14854575911282,0.34004648825377,-6.31838831845075,2.64305197856353e-10,6.35139301248704e-09
"SCGB1A1",6285.21975391196,-3.92199618148124,1.04851520104117,-3.7405239118963,0.000183637073796364,0.000985484428231593
"CCDC81",76.1835770048108,-2.10460632132164,0.568068587881716,-3.70484544686683,0.000211519663476435,0.00111622339285796
"GRIK4",95.2065779095918,-3.61984961294252,0.400667656351492,-9.03454410546919,1.64687451390604e-19,2.12474763371545e-17
"GGTLC1",822.779055966928,-2.96239696541903,0.662594397485614,-4.47090554441844,7.78890954392229e-06,6.23620759241894e-05
"SLC22A8",4.20637816664558,-4.83510030909157,1.37154927230325,-3.52528371144257,0.000423029466546569,0.00204258453718097
"MS4A3",2.50912400047423,-3.1561412308668,0.924085161630933,-3.41542247610217,0.000636831541957085,0.00288628693097842
"MS4A2",454.715766246885,-2.70396767213506,0.506169881307311,-5.3420161333017,9.1918471930424e-08,1.24386887711894e-06
"FEZ1",871.132618988085,-3.24881046236459,0.350253966245372,-9.2755850767115,1.76646859685965e-20,2.68844743984726e-18
"ESAM",4204.83423632172,-2.38665466434711,0.353555647041173,-6.75043570742111,1.47401827357877e-11,4.44522631010962e-10
"SCN2B",114.209519123375,-3.42683561993318,0.418280465436628,-8.19267430133517,2.55484848528813e-16,1.8936570152806e-14
"JPH2",237.336999982749,-2.70898722331252,0.465267461261524,-5.82242999750592,5.79980952007772e-09,1.03359759198949e-07
"KLRF1",97.9248641377962,-2.32851510315715,0.580771484176733,-4.00934819735152,6.08865797450025e-05,0.000376994773257028
"CLEC1A",355.459721385,-3.02246332436446,0.341659304583902,-8.84642473895286,9.03678272610023e-19,9.91830350260299e-17
"PCDH15",126.670315827086,-4.09864991360747,0.516009949146835,-7.94296683694595,1.97401736259039e-15,1.28389864303635e-13
"ADGRL3",256.615358009477,-2.31652578987156,0.506310793895422,-4.5753039789036,4.75529024699984e-06,4.06891008428633e-05
"GPM6A",1799.42325798277,-2.431385033723,0.785991328759301,-3.09339930958396,0.00197877688634117,0.00750514994821108
"AGAP11",2.23065782445764,-3.13094320705154,0.857745019639779,-3.65020272384259,0.000262033418553024,0.0013489971585632
"FLI1",1733.1972743149,-2.12519041067218,0.267483786946042,-7.94511859928498,1.94005079042416e-15,1.2654119855598e-13
"WWC2",4024.29823858523,-2.90492021391285,0.312531675095311,-9.29480256049874,1.4747966276034e-20,2.29034913003796e-18
"GFRA1",354.237797374923,-2.14137599863072,0.542576873185735,-3.94667761281024,7.92431425842745e-05,0.00047406753198543
"HSPB8",2693.38703271553,-2.41308038505746,0.440403450919091,-5.47924949275836,4.2713371674021e-08,6.22671495495674e-07
"GRID2",10.4758798787892,-4.34743469036172,0.792125917062749,-5.4883126491837,4.0579135676915e-08,5.9497821988972e-07
"G6PC2",4.58640686912173,-4.60808065148253,0.902457718532195,-5.10614575824932,3.2879610898091e-07,3.86307577145905e-06
"GUCY1A2",1297.24294375408,-2.3446389626985,0.388346361360049,-6.03749435037118,1.56525640905399e-09,3.17065115903225e-08
"OLAH",13.9584945883864,-2.56482113682164,0.500814811348886,-5.12129649263687,3.03442099894844e-07,3.59858685636333e-06
"PLEKHH2",1581.63738116734,-2.04627403614571,0.327316825095397,-6.25166162952156,4.061085151699e-10,9.38365515466969e-09
"IGSF10",1153.49911607775,-3.93081024483705,0.470136110146056,-8.3610047388529,6.21863483755889e-17,4.98123560374147e-15
"SPARCL1",16415.7821038245,-2.69197980007243,0.358575559436545,-7.50742689853856,6.03008366322296e-14,2.95409399029436e-12
"CAPSL",180.104214520699,-2.27152229639598,0.895827510208936,-2.5356692784152,0.0112232670826624,0.0318993979370144
"GJA1",7004.40818560813,-2.66914042146161,0.384526258985498,-6.94137359696486,3.88305586545786e-12,1.3330268022938e-10
"LMNTD1",13.0662539069485,-2.33836806489305,0.958351245434982,-2.43999063603418,0.0146876426231026,0.039765677590466
"CIBAR2",238.02664517878,-2.66302003748303,0.871308749461885,-3.05634488248591,0.0022405337766259,0.00832099326282618
"SPHKAP",5.13441231395556,-3.44702542011483,0.861908613993298,-3.99929338696879,6.35318835522461e-05,0.000391251515946649
"KCNJ16",50.0129570743725,-2.37120468025907,0.628127405330087,-3.77503777121933,0.000159983420511038,0.000876091407376357
"LGI4",137.933687233626,-2.0222149105078,0.36823611069286,-5.49162575800312,3.98250591537655e-08,5.85425805165043e-07
"ANKRD29",1888.33211863549,-2.39496012752729,0.549560630668328,-4.35795432546678,1.31283772012895e-05,9.79757185773904e-05
"ROBO4",2776.33377676596,-3.40953476687488,0.377221777750702,-9.03854169609521,1.58775759502613e-19,2.07125246496295e-17
"NRGN",1448.56229450322,-2.46007746660515,0.374640162371398,-6.56650758165741,5.15090260514046e-11,1.41164412452283e-09
"ABI3BP",3679.81990777954,-3.15300488278997,0.431390335133374,-7.30893723387463,2.6926349969819e-13,1.14044831810946e-11
"ANGPT1",1712.10032158089,-2.54079604371384,0.586875815526268,-4.3293589146035,1.49544039112698e-05,0.000109808326436274
"ABCA9",254.62625476745,-2.69133542192164,0.432802683149087,-6.21838894883781,5.02285239749184e-10,1.12639191927644e-08
"ABCA6",394.837037329591,-2.2328568206963,0.300764716076049,-7.42393206832056,1.13693488224583e-13,5.16005694369585e-12
"PGM5",896.822574973795,-2.14084422921634,0.444917863669096,-4.81177404647564,1.49596427654842e-06,1.47905450278579e-05
"WNT3A",317.62757553351,-5.42345554508282,0.532949008098156,-10.1763122975622,2.52966890676105e-24,7.04265993566439e-22
"ASZ1",4.38321885616089,-2.62324310276157,0.641566976209409,-4.08880631334948,4.3359870186759e-05,0.000280573264312222
"CFAP210",133.500910600425,-2.3032780218029,0.60669756822608,-3.79641874704962,0.000146801448124205,0.000813627156889412
"PDLIM3",1392.77448335783,-2.17332675521022,0.402300479719682,-5.40224748606953,6.58110644826945e-08,9.14982211373589e-07
"PDE1C",310.599523728015,-3.51801809292475,0.320559556772014,-10.9746161629079,5.06203834305354e-28,2.14002358025128e-25
"JAM2",1345.67515223887,-3.23223823287738,0.280327126323712,-11.5302371028657,9.288754159314e-31,5.56632770965767e-28
"ADAMTS1",5663.62124791904,-3.22994034307208,0.406722839585894,-7.9413793097055,1.99945201745143e-15,1.29307337411895e-13
"WNT7A",279.757726316517,-4.84505971561588,0.405270153955512,-11.955135773822,6.10337421000794e-33,4.81889890488351e-30
"FGD5",1983.73994659322,-2.71074658967906,0.278447739404751,-9.73520774660961,2.133812385668e-22,4.09351285314409e-20
"DKK2",581.732080972878,-3.19080843860573,0.499406447060682,-6.38920153591454,1.66754167068191e-10,4.20180008829991e-09
"GRIA1",537.752405831386,-5.51337964511821,0.605308528198673,-9.10837926160628,8.36217875804193e-20,1.143114843517e-17
"XAGE2",101.898900532515,-5.78892009518843,0.81058783963588,-7.14163205037574,9.22292123771539e-13,3.556589002294e-11
"VSIG4",4437.90612524421,-2.16189454766217,0.391182131700986,-5.5265677352428,3.26556216839226e-08,4.89170070487054e-07
"ADCY8",101.139121201455,-4.8567062509948,0.700432132417127,-6.93387128633684,4.09477250534992e-12,1.39521733618856e-10
"AFF2",201.519686530652,-2.16353258031674,0.494025622077062,-4.37939346388648,1.19010085053983e-05,8.98142555933021e-05
"WIF1",4198.48683081893,-4.68969434690791,0.660873666338995,-7.09620398840697,1.28230168926722e-12,4.78327863795447e-11
"UGT2B4",22.5759515927366,-2.52066229206187,0.727010828829445,-3.46715921153522,0.00052599024106713,0.0024606211502708
"CFAP161",48.7759644024839,-2.70857453743999,0.591062356970985,-4.58255293285908,4.59333384176661e-06,3.95404292133069e-05
"ADAMTSL3",852.128969243128,-3.21000321736836,0.396697562188787,-8.09181483157372,5.87822261142107e-16,4.1290444306502e-14
"ART3",4.28876481010431,-2.63784930581224,0.804321513255966,-3.27959561237394,0.00103955977860097,0.00436927316407085
"GDF6",12.1890343702181,-2.06183816876813,0.599965565047097,-3.43659417954474,0.000589077511489698,0.00270337012174308
"ADGRG4",5.94922328991179,-4.70502714764871,0.857966517528853,-5.48392862835755,4.15982653236919e-08,6.08357975063781e-07
"NRG1",401.973022943464,-2.46916337276578,0.509009515496755,-4.85091790544634,1.22891407763808e-06,1.24854826339118e-05
"CFAP107",72.2349176072718,-2.91182430357557,0.945309490868648,-3.08028675444682,0.00206801384169871,0.00777898961808205
"HYDIN",228.143082961413,-2.13107115633774,0.846424932889098,-2.51773202032668,0.0118113147587615,0.0332513361564529
"PWWP3B",38.4942156431241,-2.45443081435227,0.497113756100311,-4.93736249345913,7.9186201987264e-07,8.41593019165387e-06
"AFAP1L1",1097.73521698268,-2.41617849845376,0.280011144645717,-8.62886547430397,6.19635190728249e-18,5.96862943845367e-16
"ERG",1810.73293254758,-3.00434115431115,0.342427455889,-8.7736573181942,1.72955031631044e-18,1.85370442117611e-16
"TSPAN18",1448.42060975912,-2.976163807347,0.305955873912609,-9.72742823756697,2.30342808067489e-22,4.34586443419233e-20
"PALM2AKAP2",13122.8081746229,-3.34484303515867,0.269935410553904,-12.3912717797754,2.91385335728101e-35,3.32601791466841e-32
